"Date","Channel","Merchant category","Scaled Value","Scaled Number of Transactions"
"2019-04-18","E-comm","Retail: Other goods",1.25559153330633,0.7267006140299
"2019-04-18","POS","Retail: Food, beverage, tobacco",30.9754761428788,54.0098198560126
"2019-04-18","POS","Retail: Other goods",23.4939623310144,20.6736315181622
"2019-04-19","All","Accommodation",2.82405928931644,1.29369091585146
"2019-04-19","All","Entertainment and sports",0.817848588965645,1.00394194552244
"2019-04-19","All","Food and beverage services",4.51521690547081,8.29705098426281
"2019-04-19","All","Human health services",0.181148858638154,0.0997212292018019
"2019-04-19","All","Motor vehicles",0.120183383211242,0.0927536586543004
"2019-04-19","All","Other",0.199505295277474,0.0986675965824236
"2019-04-19","All","Personal services",0.237074300910776,0.17901558084727
"2019-04-19","All","Professional services",0.888220798227164,0.772958484835508
"2019-04-19","All","Retail: Fuel stations",5.02314003304582,10.804390725042
"2019-04-19","All","Transport services",1.79298991201158,5.17551140268411
"2019-04-19","E-comm","Retail: Food, beverage, tobacco",0.0963264832811319,0.0744000581877111
"2019-04-19","E-comm","Retail: Other goods",0.945314491511058,0.533783880236639
"2019-04-19","POS","Retail: Food, beverage, tobacco",4.38496162085568,11.7201334238778
"2019-04-19","POS","Retail: Other goods",4.67837533449725,3.70933063059572
"2019-04-20","All","Accommodation",2.67452481635064,1.30239188199858
"2019-04-20","All","Entertainment and sports",0.773374885662454,0.926890811711772
"2019-04-20","All","Food and beverage services",4.60098837953142,8.40795431448962
"2019-04-20","All","Human health services",0.724960713200235,0.238562817916649
"2019-04-20","All","Motor vehicles",0.485675524486555,0.248249440385127
"2019-04-20","All","Other",0.180506000643003,0.127693475838845
"2019-04-20","All","Personal services",0.820188584079312,0.740295873634781
"2019-04-20","All","Professional services",1.04651110352439,0.930527543656078
"2019-04-20","All","Retail: Fuel stations",4.63525203202646,9.04264900914349
"2019-04-20","All","Transport services",1.78371407119351,5.63037480091442
"2019-04-20","E-comm","Retail: Food, beverage, tobacco",0.132127330831134,0.0919039549289953
"2019-04-20","E-comm","Retail: Other goods",0.804640843327434,0.439636707472838
"2019-04-20","POS","Retail: Food, beverage, tobacco",34.1200691489499,51.7108614568272
"2019-04-20","POS","Retail: Other goods",34.4767587045138,27.9472653475186
"2019-04-21","All","Accommodation",3.04848726108632,1.24807881987709
"2019-04-21","All","Entertainment and sports",0.681840805920031,0.86775143243054
"2019-04-21","All","Food and beverage services",3.90898738942022,6.14002709535239
"2019-04-21","All","Human health services",0.0692167479762598,0.0595812252183909
"2019-04-21","All","Motor vehicles",0.0184569178333764,0.0423832218182164
"2019-04-21","All","Other",0.0878821665390168,0.0707633262434054
"2019-04-21","All","Personal services",0.127759486672559,0.105023380447705
"2019-04-21","All","Professional services",0.565341635257009,0.531132804613687
"2019-04-21","All","Retail: Fuel stations",3.85270656820217,8.48327205270066
"2019-04-21","All","Transport services",1.58961117811402,4.33923299623887
"2019-04-21","E-comm","Retail: Food, beverage, tobacco",0.0694978439110431,0.0551287776977923
"2019-04-21","E-comm","Retail: Other goods",0.912178770670567,0.486506364960666
"2019-04-21","POS","Retail: Food, beverage, tobacco",1.7495308381147,6.91485492838357
"2019-04-21","POS","Retail: Other goods",2.1378772133593,1.57327742962584
"2019-04-22","All","Accommodation",3.33291643891249,1.11719045803109
"2019-04-22","All","Entertainment and sports",0.805771191167216,0.895893619812644
"2019-04-22","All","Food and beverage services",3.0589510700836,6.18448359426035
"2019-04-22","All","Human health services",0.120008141251927,0.0781727427280656
"2019-04-22","All","Motor vehicles",0.0646290427101152,0.0791583990494194
"2019-04-22","All","Other",0.148790569869504,0.0959485446614474
"2019-04-22","All","Personal services",0.119378871851163,0.115491730343464
"2019-04-22","All","Professional services",0.836476879729156,0.683909534423537
"2019-04-22","All","Retail: Fuel stations",4.59271441363784,10.2243149858507
"2019-04-22","All","Transport services",1.81761743405225,4.66711666975959
"2019-04-22","E-comm","Retail: Food, beverage, tobacco",0.117908025947417,0.0834069176759447
"2019-04-22","E-comm","Retail: Other goods",1.33087022372704,0.696417173260028
"2019-04-22","POS","Retail: Food, beverage, tobacco",3.0717432122827,9.92086879146979
"2019-04-22","POS","Retail: Other goods",5.81293176559383,4.04995985999602
"2019-04-23","All","Accommodation",2.14402168203952,0.850281523838268
"2019-04-23","All","Entertainment and sports",0.990936959702851,0.963937894135073
"2019-04-23","All","Food and beverage services",3.17248120336143,9.2749580076419
"2019-04-23","All","Human health services",0.841479162436793,0.355651991263686
"2019-04-23","All","Motor vehicles",1.01143620411239,0.413941666819613
"2019-04-23","All","Other",0.372218060818531,0.183875886156015
"2019-04-23","All","Personal services",0.945179377023411,0.842430261416449
"2019-04-23","All","Professional services",2.3428941404207,1.49333730314914
"2019-04-23","All","Retail: Fuel stations",4.18271942211178,8.3858960057807
"2019-04-23","All","Transport services",1.55118492405994,5.50788151187444
"2019-04-23","E-comm","Retail: Food, beverage, tobacco",0.405583550300827,0.222554399731901
"2019-04-23","E-comm","Retail: Other goods",2.32042755341348,1.46451535278679
"2019-04-23","POS","Retail: Food, beverage, tobacco",17.2273778049859,40.6699472028093
"2019-04-23","POS","Retail: Other goods",21.4269995940691,18.2577878745239
"2019-04-24","All","Accommodation",2.14375722919585,0.937631066799628
"2019-04-24","All","Entertainment and sports",1.08444475340983,1.23937785372996
"2019-04-24","All","Food and beverage services",3.89387488312291,10.3159810237366
"2019-04-24","All","Human health services",0.957802304020191,0.37468535471052
"2019-04-24","All","Motor vehicles",1.20102198212816,0.421215130708225
"2019-04-24","All","Other",0.392202348409077,0.18642499733193
"2019-04-24","All","Personal services",0.979604941340799,0.849567772709012
"2019-04-24","All","Professional services",2.28570742987961,1.4060557364858
"2019-04-24","All","Retail: Fuel stations",4.13597777848936,8.21731478668018
"2019-04-24","All","Transport services",1.50018454055222,5.79946584225012
"2019-04-24","E-comm","Retail: Food, beverage, tobacco",0.367029712268328,0.189415954445004
"2019-04-24","E-comm","Retail: Other goods",1.99858139773825,0.995614849014446
"2019-04-24","POS","Retail: Food, beverage, tobacco",14.5520198472425,36.2033266240727
"2019-04-24","POS","Retail: Other goods",19.9258053582976,17.7785209853028
"2019-04-25","All","Accommodation",2.56397938454374,1.07871587334928
"2019-04-25","All","Entertainment and sports",1.14106142829042,1.27078290341724
"2019-04-25","All","Food and beverage services",4.60387409572848,11.7482756112599
"2019-04-25","All","Human health services",1.09574156673917,0.403677245817928
"2019-04-25","All","Motor vehicles",1.26892946707722,0.4526201803955
"2019-04-25","All","Other",0.812736888703033,0.201889605132482
"2019-04-25","All","Personal services",1.14286413351484,0.958975624379291
"2019-04-25","All","Professional services",2.44992174359821,1.56393068864748
"2019-04-25","All","Retail: Fuel stations",4.82579795192627,9.34674097835567
"2019-04-25","All","Transport services",1.51925830225034,6.15097127933432
"2019-04-25","E-comm","Retail: Food, beverage, tobacco",0.343610255428881,0.171334259170512
"2019-04-25","E-comm","Retail: Other goods",1.88316954958748,1.15784028424969
"2019-04-25","POS","Retail: Food, beverage, tobacco",16.5570041240836,39.5292029575128
"2019-04-25","POS","Retail: Other goods",23.428971714213,19.8417375829396
"2019-04-26","All","Accommodation",2.77805763276888,1.10760580000965
"2019-04-26","All","Entertainment and sports",1.28517158500228,1.5857170921643
"2019-04-26","All","Food and beverage services",5.61918010439306,12.985444235304
"2019-04-26","All","Human health services",1.16209976787509,0.408197669636551
"2019-04-26","All","Motor vehicles",1.44480260289486,0.440078553409997
"2019-04-26","All","Other",0.832651741317477,0.215790758078473
"2019-04-26","All","Personal services",1.43166856069612,1.15790826054771
"2019-04-26","All","Professional services",2.39660178702861,1.55808472701738
"2019-04-26","All","Retail: Fuel stations",5.24287836551155,9.67241542219059
"2019-04-26","All","Transport services",1.56097166078277,6.88215832903383
"2019-04-26","E-comm","Retail: Food, beverage, tobacco",0.370904055489366,0.183773921708978
"2019-04-26","E-comm","Retail: Other goods",1.72358975717131,0.825538151357385
"2019-04-26","POS","Retail: Food, beverage, tobacco",23.3619824501385,44.5424209486636
"2019-04-26","POS","Retail: Other goods",26.3464525938565,21.397103258036
"2019-04-27","All","Accommodation",2.30904039355358,0.992623891901372
"2019-04-27","All","Entertainment and sports",1.30775417631253,1.87951065222578
"2019-04-27","All","Food and beverage services",5.51165789204396,10.1174902335054
"2019-04-27","All","Human health services",0.890300307426871,0.275677876637974
"2019-04-27","All","Motor vehicles",0.796089184521704,0.280946039734865
"2019-04-27","All","Other",0.326510344756072,0.185677258053662
"2019-04-27","All","Personal services",1.25220093229741,1.05142338969248
"2019-04-27","All","Professional services",1.33392490058504,1.1406082927005
"2019-04-27","All","Retail: Fuel stations",5.01640926546806,9.05243759605901
"2019-04-27","All","Transport services",1.35249501101806,6.42760082414464
"2019-04-27","E-comm","Retail: Food, beverage, tobacco",0.197819021202425,0.121949478655782
"2019-04-27","E-comm","Retail: Other goods",1.23439807228049,0.696587114005089
"2019-04-27","POS","Retail: Food, beverage, tobacco",28.9457960994915,46.7069222303567
"2019-04-27","POS","Retail: Other goods",35.2310718780761,27.5525269848909
"2019-04-28","All","Accommodation",2.54757334587734,0.920297110803405
"2019-04-28","All","Entertainment and sports",1.25141183048168,1.81296185645989
"2019-04-28","All","Food and beverage services",3.92447119329009,7.16623127847782
"2019-04-28","All","Human health services",0.151684650688362,0.0834069176759447
"2019-04-28","All","Motor vehicles",0.0255452808246916,0.0280062347860548
"2019-04-28","All","Other",0.164649277967688,0.113588393998781
"2019-04-28","All","Personal services",0.191274268558957,0.171708128809647
"2019-04-28","All","Professional services",0.915353681134751,0.920569015995503
"2019-04-28","All","Retail: Fuel stations",4.17512981620854,8.60909618034384
"2019-04-28","All","Transport services",1.30264799372412,4.67085536615093
"2019-04-28","E-comm","Retail: Food, beverage, tobacco",0.153219844656364,0.103459925593144
"2019-04-28","E-comm","Retail: Other goods",1.72113986283203,0.860274039647856
"2019-04-28","POS","Retail: Food, beverage, tobacco",1.78143001253005,7.30401923457329
"2019-04-28","POS","Retail: Other goods",3.24009127431438,2.10699333356445
"2019-04-29","All","Accommodation",2.05853244739196,0.778362600528448
"2019-04-29","All","Entertainment and sports",1.17789865874582,0.944428696602069
"2019-04-29","All","Food and beverage services",3.14738990298593,10.1045747368807
"2019-04-29","All","Human health services",0.869095709236066,0.370946658319177
"2019-04-29","All","Motor vehicles",0.94765420075516,0.339677561227951
"2019-04-29","All","Other",0.684982684743392,0.220073264854011
"2019-04-29","All","Personal services",0.584206265746298,0.526068570410869
"2019-04-29","All","Professional services",2.78935505308153,1.75253092751619
"2019-04-29","All","Retail: Fuel stations",4.43527923819379,8.4638648196147
"2019-04-29","All","Transport services",1.69935195758407,6.0194371426571
"2019-04-29","E-comm","Retail: Food, beverage, tobacco",0.440882058452909,0.231765188114208
"2019-04-29","E-comm","Retail: Other goods",2.28468660924341,1.21562013757043
"2019-04-29","POS","Retail: Food, beverage, tobacco",16.0861706223776,40.2478823683758
"2019-04-29","POS","Retail: Other goods",19.1718578549851,16.4274240857698
"2019-04-30","All","Accommodation",2.19687735902355,0.922982174575369
"2019-04-30","All","Entertainment and sports",1.13622776946587,1.04703891846991
"2019-04-30","All","Food and beverage services",4.2300608044173,11.85459054137
"2019-04-30","All","Human health services",1.06478363940441,0.419651675853663
"2019-04-30","All","Motor vehicles",1.1744915086303,0.380633280787655
"2019-04-30","All","Other",0.684658011322056,0.218645762595498
"2019-04-30","All","Personal services",1.02768305650736,0.857588975875892
"2019-04-30","All","Professional services",2.55298587882278,1.69159017633731
"2019-04-30","All","Retail: Fuel stations",4.64995176225214,9.11048935457185
"2019-04-30","All","Transport services",1.70731963969298,6.44418704086259
"2019-04-30","E-comm","Retail: Food, beverage, tobacco",0.374427284312324,0.19954442285064
"2019-04-30","E-comm","Retail: Other goods",1.91957368373601,0.949798824145997
"2019-04-30","POS","Retail: Food, beverage, tobacco",17.1880276949025,41.9400503432463
"2019-04-30","POS","Retail: Other goods",20.272004934093,17.2041552551456
"2019-05-01","All","Accommodation",2.25754988471879,1.06433888631712
"2019-05-01","All","Entertainment and sports",1.28047323255042,1.32509596553874
"2019-05-01","All","Food and beverage services",4.39862471755059,10.1193595817011
"2019-05-01","All","Human health services",0.841299127267239,0.316939489538788
"2019-05-01","All","Motor vehicles",0.847645145738791,0.310311800481408
"2019-05-01","All","Other",0.296088050833498,0.169702828017927
"2019-05-01","All","Personal services",0.730603277160917,0.601896130857093
"2019-05-01","All","Professional services",1.77534160952875,1.3054848035587
"2019-05-01","All","Retail: Fuel stations",4.98689836287865,10.4998569098927
"2019-05-01","All","Transport services",1.50554884769366,6.27553784546404
"2019-05-01","E-comm","Retail: Food, beverage, tobacco",0.290544288093677,0.155767686922924
