"CubeId";"plkoprex"
"PublishingDate";"2023-07-21 09:00"

"Date";"D0";"Value"
"1999-04";"K1";
"1999-04";"FP";
"1999-04";"ET";
"1999-04";"K2";
"1999-04";"T7";"91.6877"
"1999-05";"T0";"89.7313"
"1999-05";"IG";"102.2961"
"1999-05";"T1";"95.246"
"1999-05";"IW";"76.8465"
"1999-05";"T2";"93.0233"
"1999-05";"IE";"65.4021"
"1999-05";"T3";"91.8777"
"1999-05";"IT";"51.9575"
"1999-05";"T4";"91.652"
"1999-05";"IAG";"84.1907"
"1999-05";"T5";
"1999-05";"IBS";
"1999-05";"T6";
"1999-05";"IAP";
"1999-05";"K1";
"1999-05";"FP";
"1999-05";"ET";
"1999-05";"K2";
"1999-05";"T7";"91.4819"
"1999-06";"T0";"89.8489"
"1999-06";"IG";"102.2961"
"1999-06";"T1";"95.389"
"1999-06";"IW";"76.8465"
"1999-06";"T2";"93.1733"
"1999-06";"IE";"64.4587"
"1999-06";"T3";"91.984"
"1999-06";"IT";"52.1218"
"1999-06";"T4";"91.7606"
"1999-06";"IAG";"84.2581"
"1999-06";"T5";
"1999-06";"IBS";
"1999-06";"T6";
"1999-06";"IAP";
"1999-06";"K1";
"1999-06";"FP";
"1999-06";"ET";
"1999-06";"K2";
"1999-06";"T7";"91.5893"
"1999-07";"T0";"89.8718"
"1999-07";"IG";"102.3205"
"1999-07";"T1";"95.4199"
"1999-07";"IW";"76.8465"
"1999-07";"T2";"93.089"
"1999-07";"IE";"67.1751"
"1999-07";"T3";"92.0075"
"1999-07";"IT";"52.1218"
"1999-07";"T4";"91.7845"
"1999-07";"IAG";"84.2581"
"1999-07";"T5";
"1999-07";"IBS";
"1999-07";"T6";
"1999-07";"IAP";
"1999-07";"K1";
"1999-07";"FP";
"1999-07";"ET";
"1999-07";"K2";
"1999-07";"T7";"91.6125"
"1999-08";"T0";"90.3685"
"1999-08";"IG";"102.3205"
"1999-08";"T1";"95.8364"
"1999-08";"IW";"77.3876"
"1999-08";"T2";"93.486"
"1999-08";"IE";"69.1028"
"1999-08";"T3";"92.4667"
"1999-08";"IT";"52.1218"
"1999-08";"T4";"92.2444"
"1999-08";"IAG";"84.5051"
"1999-08";"T5";
"1999-08";"IBS";
"1999-08";"T6";
"1999-08";"IAP";
"1999-08";"K1";
"1999-08";"FP";
"1999-08";"ET";
"1999-08";"K2";
"1999-08";"T7";"92.0658"
"1999-09";"T0";"90.5592"
"1999-09";"IG";"102.3205"
"1999-09";"T1";"96.0681"
"1999-09";"IW";"77.3876"
"1999-09";"T2";"93.5493"
"1999-09";"IE";"72.0726"
"1999-09";"T3";"92.6427"
"1999-09";"IT";"52.1218"
"1999-09";"T4";"92.4356"
"1999-09";"IAG";"84.1495"
"1999-09";"T5";
"1999-09";"IBS";
"1999-09";"T6";
"1999-09";"IAP";
"1999-09";"K1";
"1999-09";"FP";
"1999-09";"ET";
"1999-09";"K2";
"1999-09";"T7";"92.2398"
"1999-10";"T0";"90.5463"
"1999-10";"IG";"102.4355"
"1999-10";"T1";"96.0669"
"1999-10";"IW";"77.3876"
"1999-10";"T2";"93.4714"
"1999-10";"IE";"73.9982"
"1999-10";"T3";"92.6418"
"1999-10";"IT";"52.1218"
"1999-10";"T4";"92.4346"
"1999-10";"IAG";"84.1495"
"1999-10";"T5";
"1999-10";"IBS";
"1999-10";"T6";
"1999-10";"IAP";
"1999-10";"K1";
"1999-10";"FP";
"1999-10";"ET";
"1999-10";"K2";
"1999-10";"T7";"92.2388"
"1999-11";"T0";"90.45"
"1999-11";"IG";"102.4355"
"1999-11";"T1";"96.02"
"1999-11";"IW";"77.1847"
"1999-11";"T2";"93.3858"
"1999-11";"IE";"73.8406"
"1999-11";"T3";"92.5528"
"1999-11";"IT";"52.1218"
"1999-11";"T4";"92.3461"
"1999-11";"IAG";"84.0813"
"1999-11";"T5";
"1999-11";"IBS";
"1999-11";"T6";
"1999-11";"IAP";
"1999-11";"K1";
"1999-11";"FP";
"1999-11";"ET";
"1999-11";"K2";
"1999-11";"T7";"92.1509"
"1999-12";"T0";"90.7908"
"1999-12";"IG";"102.4355"
"1999-12";"T1";"96.4343"
"1999-12";"IW";"77.1847"
"1999-12";"T2";"93.4997"
"1999-12";"IE";"79.1345"
"1999-12";"T3";"92.8678"
"1999-12";"IT";"52.123"
"1999-12";"T4";"92.666"
"1999-12";"IAG";"84.1217"
"1999-12";"T5";
"1999-12";"IBS";
"1999-12";"T6";
"1999-12";"IAP";
"1999-12";"K1";
"1999-12";"FP";
"1999-12";"ET";
"1999-12";"K2";
"1999-12";"T7";"92.462"
"2000-01";"T0";"90.8779"
"2000-01";"IG";"102.8063"
"2000-01";"T1";"96.5864"
"2000-01";"IW";"77.1847"
"2000-01";"T2";"93.5859"
"2000-01";"IE";"79.9641"
"2000-01";"T3";"92.9835"
"2000-01";"IT";"52.123"
"2000-01";"T4";"92.7838"
"2000-01";"IAG";"84.1217"
"2000-01";"T5";
"2000-01";"IBS";
"2000-01";"T6";
"2000-01";"IAP";
"2000-01";"K1";
"2000-01";"FP";
"2000-01";"ET";
"2000-01";"K2";
"2000-01";"T7";"92.5762"
"2000-02";"T0";"91.2591"
"2000-02";"IG";"102.8063"
"2000-02";"T1";"96.8962"
"2000-02";"IW";"77.6286"
"2000-02";"T2";"93.919"
"2000-02";"IE";"80.7304"
"2000-02";"T3";"93.3359"
"2000-02";"IT";"52.123"
"2000-02";"T4";"93.1404"
"2000-02";"IAG";"84.1982"
"2000-02";"T5";
"2000-02";"IBS";
"2000-02";"T6";
"2000-02";"IAP";
"2000-02";"K1";
"2000-02";"FP";
"2000-02";"ET";
"2000-02";"K2";
"2000-02";"T7";"92.9241"
"2000-03";"T0";"91.2243"
"2000-03";"IG";"102.8063"
"2000-03";"T1";"96.8539"
"2000-03";"IW";"77.6286"
"2000-03";"T2";"93.7396"
"2000-03";"IE";"84.395"
"2000-03";"T3";"93.3027"
"2000-03";"IT";"52.1939"
"2000-03";"T4";"93.1059"
"2000-03";"IAG";"84.2532"
"2000-03";"T5";
"2000-03";"IBS";
"2000-03";"T6";
"2000-03";"IAP";
"2000-03";"K1";
"2000-03";"FP";
"2000-03";"ET";
"2000-03";"K2";
"2000-03";"T7";"92.8924"
"2000-04";"T0";"91.3165"
"2000-04";"IG";"102.7751"
"2000-04";"T1";"96.9621"
"2000-04";"IW";"77.6286"
"2000-04";"T2";"93.8449"
"2000-04";"IE";"83.8803"
"2000-04";"T3";"93.3848"
"2000-04";"IT";"52.1939"
"2000-04";"T4";"93.1896"
"2000-04";"IAG";"84.2532"
"2000-04";"T5";
"2000-04";"IBS";
"2000-04";"T6";
"2000-04";"IAP";
"2000-04";"K1";
"2000-04";"FP";
"2000-04";"ET";
"2000-04";"K2";
"2000-04";"T7";"92.9735"
"2000-05";"T0";"91.2663"
"2000-05";"IG";"102.7751"
"2000-05";"T1";"96.7813"
"2000-05";"IW";"77.9746"
"2000-05";"T2";"93.766"
"2000-05";"IE";"84.6609"
"2000-05";"T3";"93.3386"
"2000-05";"IT";"52.1939"
"2000-05";"T4";"93.1424"
"2000-05";"IAG";"84.2537"
"2000-05";"T5";"92.4976"
"2000-05";"IBS";"102.2082"
"2000-05";"T6";"92.2217"
"2000-05";"IAP";"95.3999"
"2000-05";"K1";"94.2168"
"2000-05";"FP";"93.9028"
"2000-05";"ET";"81.9872"
"2000-05";"K2";"93.2291"
"2000-05";"T7";"92.9278"
"2000-06";"T0";"91.6584"
"2000-06";"IG";"102.7751"
"2000-06";"T1";"97.2324"
"2000-06";"IW";"77.9746"
"2000-06";"T2";"93.866"
"2000-06";"IE";"90.079"
"2000-06";"T3";"93.6729"
"2000-06";"IT";"53.234"
"2000-06";"T4";"93.4877"
"2000-06";"IAG";"84.6153"
"2000-06";"T5";"92.8602"
"2000-06";"IBS";"102.2082"
"2000-06";"T6";"92.644"
"2000-06";"IAP";"95.423"
"2000-06";"K1";"94.3063"
"2000-06";"FP";"94.223"
"2000-06";"ET";"85.1502"
"2000-06";"K2";"93.336"
"2000-06";"T7";"93.2737"
"2000-07";"T0";"91.7323"
"2000-07";"IG";"102.8078"
"2000-07";"T1";"97.3225"
"2000-07";"IW";"77.9746"
"2000-07";"T2";"93.8436"
"2000-07";"IE";"92.0275"
"2000-07";"T3";"93.7429"
"2000-07";"IT";"53.234"
"2000-07";"T4";"93.5553"
"2000-07";"IAG";"84.7329"
"2000-07";"T5";"92.9328"
"2000-07";"IBS";"102.2082"
"2000-07";"T6";"92.7163"
"2000-07";"IAP";"95.4776"
"2000-07";"K1";"94.3399"
"2000-07";"FP";"93.1526"
"2000-07";"ET";"86.3148"
"2000-07";"K2";"93.3666"
"2000-07";"T7";"93.3428"
"2000-08";"T0";"91.4586"
"2000-08";"IG";"102.8078"
"2000-08";"T1";"96.9111"
"2000-08";"IW";"78.2828"
"2000-08";"T2";"93.8927"
"2000-08";"IE";"85.8097"
"2000-08";"T3";"93.4982"
"2000-08";"IT";"53.234"
"2000-08";"T4";"93.3068"
"2000-08";"IAG";"84.7329"
"2000-08";"T5";"92.7388"
"2000-08";"IBS";"100.9792"
"2000-08";"T6";"92.4128"
"2000-08";"IAP";"95.4981"
"2000-08";"K1";"94.379"
"2000-08";"FP";"93.3528"
"2000-08";"ET";"82.7405"
"2000-08";"K2";"93.4152"
"2000-08";"T7";"93.1013"
"2000-09";"T0";"91.9874"
"2000-09";"IG";"102.8078"
"2000-09";"T1";"97.5196"
"2000-09";"IW";"78.2828"
"2000-09";"T2";"93.8365"
"2000-09";"IE";"97.0325"
"2000-09";"T3";"93.9675"
"2000-09";"IT";"53.4601"
"2000-09";"T4";"93.7848"
"2000-09";"IAG";"84.811"
"2000-09";"T5";"93.2282"
"2000-09";"IBS";"100.9792"
"2000-09";"T6";"92.9842"
"2000-09";"IAP";"95.522"
"2000-09";"K1";"94.3649"
"2000-09";"FP";"92.5223"
"2000-09";"ET";"89.2541"
"2000-09";"K2";"93.3911"
"2000-09";"T7";"93.568"
"2000-10";"T0";"91.8664"
"2000-10";"IG";"102.8619"
"2000-10";"T1";"97.389"
"2000-10";"IW";"78.2828"
"2000-10";"T2";"93.8737"
"2000-10";"IE";"94.1071"
"2000-10";"T3";"93.8659"
"2000-10";"IT";"53.4601"
"2000-10";"T4";"93.6767"
"2000-10";"IAG";"84.9722"
"2000-10";"T5";"93.1231"
"2000-10";"IBS";"100.9792"
"2000-10";"T6";"92.7782"
"2000-10";"IAP";"95.8671"
"2000-10";"K1";"94.392"
"2000-10";"FP";"91.5092"
"2000-10";"ET";"88.3333"
"2000-10";"K2";"93.4185"
"2000-10";"T7";"93.4678"
"2000-11";"T0";"92.3714"
"2000-11";"IG";"102.8619"
"2000-11";"T1";"97.5925"
"2000-11";"IW";"79.4888"
"2000-11";"T2";"94.259"
"2000-11";"IE";"95.8315"
"2000-11";"T3";"94.3173"
"2000-11";"IT";"53.4601"
"2000-11";"T4";"94.1353"
"2000-11";"IAG";"84.9722"
"2000-11";"T5";"93.5435"
"2000-11";"IBS";"101.9452"
"2000-11";"T6";"93.3145"
"2000-11";"IAP";"95.9287"
"2000-11";"K1";"94.8052"
"2000-11";"FP";"91.4249"
"2000-11";"ET";"89.4761"
"2000-11";"K2";"93.9323"
"2000-11";"T7";"93.9132"
"2000-12";"T0";"92.2915"
"2000-12";"IG";"102.8619"
"2000-12";"T1";"97.5006"
"2000-12";"IW";"79.4888"
"2000-12";"T2";"94.2258"
"2000-12";"IE";"94.9891"
"2000-12";"T3";"94.2459"
"2000-12";"IT";"53.4615"
"2000-12";"T4";"94.069"
"2000-12";"IAG";"84.7655"
"2000-12";"T5";"93.4696"
"2000-12";"IBS";"101.9452"
"2000-12";"T6";"93.2248"
"2000-12";"IAP";"95.9396"
"2000-12";"K1";"94.7661"
"2000-12";"FP";"91.4645"
"2000-12";"ET";"88.9944"
"2000-12";"K2";"93.8815"
"2000-12";"T7";"93.8428"
"2001-01";"T0";"92.1639"
"2001-01";"IG";"103.2368"
"2001-01";"T1";"97.4127"
"2001-01";"IW";"79.4888"
"2001-01";"T2";"94.6767"
"2001-01";"IE";"84.2997"
"2001-01";"T3";"94.1777"
"2001-01";"IT";"53.4615"
"2001-01";"T4";"93.9837"
"2001-01";"IAG";"85.3008"
"2001-01";"T5";"93.3992"
"2001-01";"IBS";"101.9452"
"2001-01";"T6";"93.0167"
"2001-01";"IAP";"96.4642"
"2001-01";"K1";"95.0696"
"2001-01";"FP";"94.1693"
"2001-01";"ET";"83.173"
"2001-01";"K2";"94.1573"
"2001-01";"T7";"93.7755"
"2001-02";"T0";"92.0202"
"2001-02";"IG";"103.2368"
"2001-02";"T1";"97.1178"
"2001-02";"IW";"79.9022"
"2001-02";"T2";"94.6028"
"2001-02";"IE";"83.0738"
"2001-02";"T3";"94.0492"
"2001-02";"IT";"53.4615"
"2001-02";"T4";"93.8531"
"2001-02";"IAG";"85.3008"
"2001-02";"T5";"93.5222"
"2001-02";"IBS";"96.6493"
"2001-02";"T6";"92.8374"
"2001-02";"IAP";"96.559"
"2001-02";"K1";"94.9564"
"2001-02";"FP";"94.36"
"2001-02";"ET";"82.6965"
"2001-02";"K2";"94.0165"
"2001-02";"T7";"93.6486"
"2001-03";"T0";"92.1904"
"2001-03";"IG";"103.2368"
"2001-03";"T1";"97.3138"
"2001-03";"IW";"79.9022"
"2001-03";"T2";"94.7303"
"2001-03";"IE";"83.7044"
"2001-03";"T3";"94.1846"
"2001-03";"IT";"54.5384"
"2001-03";"T4";"93.9974"
"2001-03";"IAG";"85.6489"
"2001-03";"T5";"93.6795"
"2001-03";"IBS";"96.6493"
"2001-03";"T6";"93.0191"
"2001-03";"IAP";"96.5762"
"2001-03";"K1";"95.0968"
"2001-03";"FP";"94.3437"
"2001-03";"ET";"83.0625"
"2001-03";"K2";"94.1862"
"2001-03";"T7";"93.7988"
"2001-04";"T0";"92.4515"
"2001-04";"IG";"103.477"
"2001-04";"T1";"97.6519"
"2001-04";"IW";"79.9022"
"2001-04";"T2";"94.8613"
"2001-04";"IE";"86.6181"
"2001-04";"T3";"94.4474"
"2001-04";"IT";"54.5384"
"2001-04";"T4";"94.2478"
"2001-04";"IAG";"86.2002"
"2001-04";"T5";"93.9514"
"2001-04";"IBS";"96.6493"
"2001-04";"T6";"93.3059"
"2001-04";"IAP";"96.7183"
"2001-04";"K1";"95.2097"
"2001-04";"FP";"94.8397"
"2001-04";"ET";"84.7756"
"2001-04";"K2";"94.29"
"2001-04";"T7";"94.0582"
"2001-05";"T0";"93.0302"
"2001-05";"IG";"103.477"
"2001-05";"T1";"98.1493"
"2001-05";"IW";"80.4407"
"2001-05";"T2";"95.2502"
"2001-05";"IE";"89.6682"
"2001-05";"T3";"94.9646"
"2001-05";"IT";"54.5384"
"2001-05";"T4";"94.7735"
"2001-05";"IAG";"86.2002"
"2001-05";"T5";"94.3155"
"2001-05";"IBS";"100.1913"
"2001-05";"T6";"93.9347"
"2001-05";"IAP";"96.7288"
"2001-05";"K1";"95.5623"
"2001-05";"FP";"96.0834"
"2001-05";"ET";"86.5678"
"2001-05";"K2";"94.7278"
"2001-05";"T7";"94.5687"
"2001-06";"T0";"93.2333"
"2001-06";"IG";"103.477"
"2001-06";"T1";"98.3829"
"2001-06";"IW";"80.4407"
"2001-06";"T2";"95.4265"
"2001-06";"IE";"89.9225"
"2001-06";"T3";"95.1478"
"2001-06";"IT";"54.4276"
"2001-06";"T4";"94.9589"
"2001-06";"IAG";"86.162"
"2001-06";"T5";"94.5033"
"2001-06";"IBS";"100.1913"
"2001-06";"T6";"94.1465"
"2001-06";"IAP";"96.7699"
"2001-06";"K1";"95.6533"
"2001-06";"FP";"97.8878"
"2001-06";"ET";"86.7031"
"2001-06";"K2";"94.8281"
"2001-06";"T7";"94.7479"
"2001-07";"T0";"93.064"
"2001-07";"IG";"103.5266"
"2001-07";"T1";"98.1959"
"2001-07";"IW";"80.4407"
"2001-07";"T2";"95.459"
"2001-07";"IE";"86.1636"
"2001-07";"T3";"95.0025"
"2001-07";"IT";"54.4276"
"2001-07";"T4";"94.8104"
"2001-07";"IAG";"86.1924"
"2001-07";"T5";"94.3531"
"2001-07";"IBS";"100.1913"
"2001-07";"T6";"93.9603"
"2001-07";"IAP";"96.807"
"2001-07";"K1";"95.684"
"2001-07";"FP";"98.0004"
"2001-07";"ET";"84.5046"
"2001-07";"K2";"94.8541"
"2001-07";"T7";"94.6045"
"2001-08";"T0";"92.4691"
"2001-08";"IG";"103.5266"
"2001-08";"T1";"97.455"
"2001-08";"IW";"80.621"
"2001-08";"T2";"94.9768"
"2001-08";"IE";"84.7166"
"2001-08";"T3";"94.4709"
"2001-08";"IT";"54.4276"
"2001-08";"T4";"94.2703"
"2001-08";"IAG";"86.1924"
"2001-08";"T5";"94.3016"
"2001-08";"IBS";"89.8739"
"2001-08";"T6";"93.3096"
"2001-08";"IAP";"96.8145"
"2001-08";"K1";"95.2487"
"2001-08";"FP";"96.36"
"2001-08";"ET";"83.6788"
"2001-08";"K2";"94.3129"
"2001-08";"T7";"94.0797"
"2001-09";"T0";"92.6049"
"2001-09";"IG";"103.5266"
"2001-09";"T1";"97.6113"
"2001-09";"IW";"80.621"
"2001-09";"T2";"95.0358"
"2001-09";"IE";"86.0945"
"2001-09";"T3";"94.5901"
"2001-09";"IT";"54.5675"
"2001-09";"T4";"94.3884"
"2001-09";"IAG";"86.3682"
"2001-09";"T5";"94.4273"
"2001-09";"IBS";"89.8739"
"2001-09";"T6";"93.4542"
"2001-09";"IAP";"96.83"
"2001-09";"K1";"95.2865"
"2001-09";"FP";"96.8584"
"2001-09";"ET";"84.4608"
"2001-09";"K2";"94.3536"
"2001-09";"T7";"94.1996"
"2001-10";"T0";"92.4759"
"2001-10";"IG";"103.2869"
"2001-10";"T1";"97.4252"
"2001-10";"IW";"80.621"
"2001-10";"T2";"95.0066"
"2001-10";"IE";"83.6108"
"2001-10";"T3";"94.4455"
"2001-10";"IT";"54.5675"
"2001-10";"T4";"94.2367"
"2001-10";"IAG";"86.5229"
"2001-10";"T5";"94.2776"
"2001-10";"IBS";"89.8739"
"2001-10";"T6";"93.3514"
"2001-10";"IAP";"96.5196"
"2001-10";"K1";"95.2944"
"2001-10";"FP";"96.7016"
"2001-10";"ET";"82.6821"
"2001-10";"K2";"94.4104"
"2001-10";"T7";"94.0568"
"2001-11";"T0";"92.6187"
"2001-11";"IG";"103.2869"
"2001-11";"T1";"97.5094"
"2001-11";"IW";"80.8765"
"2001-11";"T2";"95.3503"
"2001-11";"IE";"79.2877"
"2001-11";"T3";"94.5731"
"2001-11";"IT";"54.5675"
"2001-11";"T4";"94.3664"
"2001-11";"IAG";"86.5229"
"2001-11";"T5";"94.0254"
"2001-11";"IBS";"97.8219"
"2001-11";"T6";"93.5081"
"2001-11";"IAP";"96.5155"
"2001-11";"K1";"95.7911"
"2001-11";"FP";"94.6174"
"2001-11";"ET";"80.1569"
"2001-11";"K2";"95.0279"
"2001-11";"T7";"94.1827"
"2001-12";"T0";"92.5793"
"2001-12";"IG";"103.2869"
"2001-12";"T1";"97.4641"
"2001-12";"IW";"80.8765"
"2001-12";"T2";"95.4579"
"2001-12";"IE";"76.3328"
"2001-12";"T3";"94.5208"
"2001-12";"IT";"55.6635"
"2001-12";"T4";"94.3384"
"2001-12";"IAG";"86.2639"
"2001-12";"T5";"93.9889"
"2001-12";"IBS";"97.8219"
"2001-12";"T6";"93.4605"
"2001-12";"IAP";"96.5353"
"2001-12";"K1";"95.799"
"2001-12";"FP";"96.5475"
"2001-12";"ET";"78.4374"
"2001-12";"K2";"95.0318"
"2001-12";"T7";"94.148"
"2002-01";"T0";"92.6599"
"2002-01";"IG";"103.6386"
"2002-01";"T1";"97.6151"
"2002-01";"IW";"80.8765"
"2002-01";"T2";"95.5679"
"2002-01";"IE";"76.5971"
"2002-01";"T3";"94.6386"
"2002-01";"IT";"55.6635"
"2002-01";"T4";"94.4349"
"2002-01";"IAG";"87.0647"
"2002-01";"T5";"94.5484"
"2002-01";"IBS";"88.204"
"2002-01";"T6";"93.5409"
"2002-01";"IAP";"96.7959"
"2002-01";"K1";"95.6234"
"2002-01";"FP";"101.8577"
"2002-01";"ET";"78.3549"
"2002-01";"K2";"94.6722"
"2002-01";"T7";"94.2645"
"2002-02";"T0";"92.6564"
"2002-02";"IG";"103.6386"
"2002-02";"T1";"97.5527"
"2002-02";"IW";"81.0696"
"2002-02";"T2";"95.6403"
"2002-02";"IE";"75.0169"
"2002-02";"T3";"94.6358"
"2002-02";"IT";"55.6635"
"2002-02";"T4";"94.4318"
"2002-02";"IAG";"87.0647"
"2002-02";"T5";"94.5453"
"2002-02";"IBS";"88.204"
"2002-02";"T6";"93.5351"
"2002-02";"IAP";"96.8041"
"2002-02";"K1";"95.6986"
"2002-02";"FP";"101.9899"
"2002-02";"ET";"77.3427"
"2002-02";"K2";"94.7599"
"2002-02";"T7";"94.2615"
"2002-03";"T0";"92.674"
"2002-03";"IG";"103.6386"
"2002-03";"T1";"97.5724"
"2002-03";"IW";"81.0696"
"2002-03";"T2";"95.6477"
"2002-03";"IE";"75.1978"
"2002-03";"T3";"94.6511"
"2002-03";"IT";"55.6607"
"2002-03";"T4";"94.4316"
"2002-03";"IAG";"87.6101"
"2002-03";"T5";"94.5612"
"2002-03";"IBS";"88.204"
"2002-03";"T6";"93.5519"
"2002-03";"IAP";"96.8132"
"2002-03";"K1";"95.7574"
"2002-03";"FP";"101.1381"
"2002-03";"ET";"77.4532"
"2002-03";"K2";"94.8314"
"2002-03";"T7";"94.2767"
"2002-04";"T0";"93.5708"
"2002-04";"IG";"103.8938"
"2002-04";"T1";"98.6262"
"2002-04";"IW";"81.0696"
"2002-04";"T2";"96.2645"
"2002-04";"IE";"80.2108"
"2002-04";"T3";"95.4742"
"2002-04";"IT";"55.6607"
"2002-04";"T4";"95.2578"
"2002-04";"IAG";"87.9766"
"2002-04";"T5";"94.8964"
"2002-04";"IBS";"99.5334"
"2002-04";"T6";"94.533"
"2002-04";"IAP";"96.9526"
"2002-04";"K1";"96.441"
"2002-04";"FP";"101.0487"
"2002-04";"ET";"80.4626"
"2002-04";"K2";"95.6475"
"2002-04";"T7";"95.0902"
"2002-05";"T0";"93.6757"
"2002-05";"IG";"103.8938"
"2002-05";"T1";"98.7072"
"2002-05";"IW";"81.1928"
"2002-05";"T2";"96.3537"
"2002-05";"IE";"80.3532"
"2002-05";"T3";"95.5665"
"2002-05";"IT";"55.6607"
"2002-05";"T4";"95.3517"
"2002-05";"IAG";"87.9766"
"2002-05";"T5";"94.9918"
"2002-05";"IBS";"99.5334"
"2002-05";"T6";"94.5792"
"2002-05";"IAP";"97.2238"
"2002-05";"K1";"96.5689"
"2002-05";"FP";"100.5494"
"2002-05";"ET";"80.5428"
"2002-05";"K2";"95.7292"
"2002-05";"T7";"95.1815"
"2002-06";"T0";"93.5322"
"2002-06";"IG";"103.8938"
"2002-06";"T1";"98.5455"
"2002-06";"IW";"81.1928"
"2002-06";"T2";"96.3185"
"2002-06";"IE";"78.3391"
"2002-06";"T3";"95.4396"
"2002-06";"IT";"55.7075"
"2002-06";"T4";"95.2271"
"2002-06";"IAG";"87.8422"
"2002-06";"T5";"94.8612"
"2002-06";"IBS";"99.5334"
"2002-06";"T6";"94.4247"
"2002-06";"IAP";"97.218"
"2002-06";"K1";"96.5056"
"2002-06";"FP";"101.0259"
"2002-06";"ET";"79.2711"
"2002-06";"K2";"95.6466"
"2002-06";"T7";"95.0566"
"2002-07";"T0";"92.9585"
"2002-07";"IG";"103.8767"
"2002-07";"T1";"97.8964"
"2002-07";"IW";"81.1928"
"2002-07";"T2";"95.7682"
"2002-07";"IE";"78.8191"
"2002-07";"T3";"94.9327"
"2002-07";"IT";"55.7075"
"2002-07";"T4";"94.7109"
"2002-07";"IAG";"87.8737"
"2002-07";"T5";"94.8722"
"2002-07";"IBS";"87.7748"
"2002-07";"T6";"93.8014"
"2002-07";"IAP";"97.2082"
"2002-07";"K1";"95.9697"
"2002-07";"FP";"99.9313"
"2002-07";"ET";"79.5644"
"2002-07";"K2";"94.9736"
"2002-07";"T7";"94.5556"
"2002-08";"T0";"92.9225"
"2002-08";"IG";"103.8767"
"2002-08";"T1";"97.8244"
"2002-08";"IW";"81.2963"
"2002-08";"T2";"95.7709"
"2002-08";"IE";"78.072"
"2002-08";"T3";"94.901"
"2002-08";"IT";"55.7075"
"2002-08";"T4";"94.6786"
"2002-08";"IAG";"87.8737"
"2002-08";"T5";"94.8396"
"2002-08";"IBS";"87.7748"
"2002-08";"T6";"93.7623"
"2002-08";"IAP";"97.2086"
"2002-08";"K1";"96.0047"
"2002-08";"FP";"99.3961"
"2002-08";"ET";"79.1059"
"2002-08";"K2";"95.0178"
"2002-08";"T7";"94.5243"
"2002-09";"T0";"93.0873"
"2002-09";"IG";"103.8767"
"2002-09";"T1";"98.0101"
"2002-09";"IW";"81.2963"
"2002-09";"T2";"95.7978"
"2002-09";"IE";"80.6667"
"2002-09";"T3";"95.0457"
"2002-09";"IT";"55.718"
"2002-09";"T4";"94.8138"
"2002-09";"IAG";"88.2939"
"2002-09";"T5";"94.9894"
"2002-09";"IBS";"87.7748"
"2002-09";"T6";"93.9386"
"2002-09";"IAP";"97.2194"
"2002-09";"K1";"96.0135"
"2002-09";"FP";"99.7422"
"2002-09";"ET";"80.6915"
"2002-09";"K2";"95.0256"
"2002-09";"T7";"94.6676"
"2002-10";"T0";"93.7356"
"2002-10";"IG";"103.7941"
"2002-10";"T1";"98.7263"
"2002-10";"IW";"81.2963"
"2002-10";"T2";"96.3247"
"2002-10";"IE";"81.8181"
"2002-10";"T3";"95.6051"
"2002-10";"IT";"55.718"
"2002-10";"T4";"95.3793"
"2002-10";"IAG";"88.4026"
"2002-10";"T5";"94.9534"
"2002-10";"IBS";"101.2705"
"2002-10";"T6";"94.6758"
"2002-10";"IAP";"97.0317"
"2002-10";"K1";"96.7092"
"2002-10";"FP";"98.1704"
"2002-10";"ET";"81.0843"
"2002-10";"K2";"95.9243"
"2002-10";"T7";"95.2204"
"2002-11";"T0";"93.5338"
"2002-11";"IG";"103.7941"
"2002-11";"T1";"98.4952"
"2002-11";"IW";"81.3085"
"2002-11";"T2";"96.2667"
"2002-11";"IE";"79.1678"
"2002-11";"T3";"95.4277"
"2002-11";"IT";"55.718"
"2002-11";"T4";"95.1988"
"2002-11";"IAG";"88.4026"
"2002-11";"T5";"94.7699"
"2002-11";"IBS";"101.2705"
"2002-11";"T6";"94.4686"
"2002-11";"IAP";"96.9841"
"2002-11";"K1";"96.6773"
"2002-11";"FP";"97.8048"
"2002-11";"ET";"79.3523"
"2002-11";"K2";"95.884"
"2002-11";"T7";"95.045"
"2002-12";"T0";"93.4668"
"2002-12";"IG";"103.7941"
"2002-12";"T1";"98.4197"
"2002-12";"IW";"81.3085"
"2002-12";"T2";"96.2394"
"2002-12";"IE";"78.4552"
"2002-12";"T3";"95.3686"
"2002-12";"IT";"55.7197"
"2002-12";"T4";"95.1621"
"2002-12";"IAG";"87.6036"
"2002-12";"T5";"94.709"
"2002-12";"IBS";"101.2705"
"2002-12";"T6";"94.3946"
"2002-12";"IAP";"96.9886"
"2002-12";"K1";"96.6497"
"2002-12";"FP";"97.8134"
"2002-12";"ET";"78.885"
"2002-12";"K2";"95.8444"
"2002-12";"T7";"94.9867"
"2003-01";"T0";"93.442"
"2003-01";"IG";"104.4915"
"2003-01";"T1";"98.5177"
"2003-01";"IW";"81.3085"
"2003-01";"T2";"96.1068"
"2003-01";"IE";"83.1033"
"2003-01";"T3";"95.4454"
"2003-01";"IT";"55.7197"
"2003-01";"T4";"95.2386"
"2003-01";"IAG";"87.6617"
"2003-01";"T5";"95.3675"
